C,C,W,W,W,D,D,G,UTIL,,Instructions
,,,,,,,,,,1. Locate the player you want to select in the list below 
,,,,,,,,,,2. Copy the ID of your player (you can use the Name + ID column or the ID column) 
,,,,,,,,,,3. Paste the ID into the roster position desired 
,,,,,,,,,,4. You must include an ID for each player; you cannot use just the player's name 
,,,,,,,,,,5. You can create up to 500 lineups per file 
 
,,,,,,,,,,Position,Name + ID, Name, ID, Salary,GameInfo,TeamAbbrev 
,,,,,,,,,,D,Travis Sanheim (7713993),Travis Sanheim,7713993,2600,Phi@Mon 07:00PM ET,Phi,
,,,,,,,,,,C,Daniel Catenacci (7713505),Daniel Catenacci,7713505,2600,Buf@Ott 07:00PM ET,Buf,
,,,,,,,,,,LW,Nick Paul (7713654),Nick Paul,7713654,2600,Buf@Ott 07:00PM ET,Ott,
,,,,,,,,,,D,Michael Kostka (7713999),Michael Kostka,7713999,2600,Buf@Ott 07:00PM ET,Ott,
,,,,,,,,,,D,Justin Falk (7714002),Justin Falk,7714002,2600,Buf@Ott 07:00PM ET,Buf,
,,,,,,,,,,D,Brendan Guhle (7714011),Brendan Guhle,7714011,2600,Buf@Ott 07:00PM ET,Buf,
,,,,,,,,,,D,Casey Nelson (7714012),Casey Nelson,7714012,2600,Buf@Ott 07:00PM ET,Buf,
,,,,,,,,,,LW,Luke Gazdic (7713660),Luke Gazdic,7713660,2600,NJ@TB 07:00PM ET,NJ,
,,,,,,,,,,LW,Tye McGinn (7713664),Tye McGinn,7713664,2600,NJ@TB 07:00PM ET,TB,
,,,,,,,,,,D,Jon Merrill (7714024),Jon Merrill,7714024,2600,NJ@TB 07:00PM ET,NJ,
,,,,,,,,,,C,Bracken Kearns (7713519),Bracken Kearns,7713519,2600,Edm@NYI 07:00PM ET,NYI,
,,,,,,,,,,LW,Jujhar Khaira (7713679),Jujhar Khaira,7713679,2600,Edm@NYI 07:00PM ET,Edm,
,,,,,,,,,,LW,Anton Slepyshev (7713681),Anton Slepyshev,7713681,2600,Edm@NYI 07:00PM ET,Edm,
,,,,,,,,,,LW,Drake Caggiula (7713683),Drake Caggiula,7713683,2600,Edm@NYI 07:00PM ET,Edm,
,,,,,,,,,,RW,Taylor Beck (7713834),Taylor Beck,7713834,2600,Edm@NYI 07:00PM ET,Edm,
,,,,,,,,,,RW,Iiro Pakarinen (7713836),Iiro Pakarinen,7713836,2600,Edm@NYI 07:00PM ET,Edm,
,,,,,,,,,,D,Mark Fayne (7714043),Mark Fayne,7714043,2600,Edm@NYI 07:00PM ET,Edm,
,,,,,,,,,,D,Scott Mayfield (7714046),Scott Mayfield,7714046,2600,Edm@NYI 07:00PM ET,NYI,
,,,,,,,,,,D,Adam Pelech (7714048),Adam Pelech,7714048,2600,Edm@NYI 07:00PM ET,NYI,
,,,,,,,,,,D,Matthew Benning (7714049),Matthew Benning,7714049,2600,Edm@NYI 07:00PM ET,Edm,
,,,,,,,,,,RW,Shawn Thornton (7713841),Shawn Thornton,7713841,2600,Fla@Was 07:00PM ET,Fla,
,,,,,,,,,,RW,Kyle Rau (7713847),Kyle Rau,7713847,2600,Fla@Was 07:00PM ET,Fla,
,,,,,,,,,,D,Steven Kampfer (7714063),Steven Kampfer,7714063,2600,Fla@Was 07:00PM ET,Fla,
,,,,,,,,,,D,Mark Pysyk (7714064),Mark Pysyk,7714064,2600,Fla@Was 07:00PM ET,Fla,
,,,,,,,,,,C,Connor Brickley (7713547),Connor Brickley,7713547,2600,Car@Nsh 08:00PM ET,Car,
,,,,,,,,,,C,Lucas Wallmark (7713551),Lucas Wallmark,7713551,2600,Car@Nsh 08:00PM ET,Car,
,,,,,,,,,,D,Matt Carle (7714075),Matt Carle,7714075,2600,Car@Nsh 08:00PM ET,Nsh,
,,,,,,,,,,D,Trevor Carrick (7714087),Trevor Carrick,7714087,2600,Car@Nsh 08:00PM ET,Car,
,,,,,,,,,,D,Tyler Ganly (7714090),Tyler Ganly,7714090,2600,Car@Nsh 08:00PM ET,Car,
,,,,,,,,,,D,Haydn Fleury (7714091),Haydn Fleury,7714091,2600,Car@Nsh 08:00PM ET,Car,
,,,,,,,,,,C,Rich Peverley (7713553),Rich Peverley,7713553,2600,Chi@Dal 08:00PM ET,Dal,
,,,,,,,,,,C,Gemel Smith (7713559),Gemel Smith,7713559,2600,Chi@Dal 08:00PM ET,Dal,
,,,,,,,,,,LW,Brandon Mashinter (7713708),Brandon Mashinter,7713708,2600,Chi@Dal 08:00PM ET,Chi,
,,,,,,,,,,LW,Andrew Desjardins (7713709),Andrew Desjardins,7713709,2600,Chi@Dal 08:00PM ET,Chi,
,,,,,,,,,,RW,Mark McNeill (7713868),Mark McNeill,7713868,2600,Chi@Dal 08:00PM ET,Chi,
,,,,,,,,,,D,Jamie Oleksiak (7714106),Jamie Oleksiak,7714106,2600,Chi@Dal 08:00PM ET,Dal,
,,,,,,,,,,C,Michael Latta (7713567),Michael Latta,7713567,2600,Cgy@LA 10:00PM ET,LA,
,,,,,,,,,,LW,Brandon Bollig (7713723),Brandon Bollig,7713723,2600,Cgy@LA 10:00PM ET,Cgy,
,,,,,,,,,,LW,Andy Andreoff (7713725),Andy Andreoff,7713725,2600,Cgy@LA 10:00PM ET,LA,
,,,,,,,,,,RW,Jordan Nolan (7713879),Jordan Nolan,7713879,2600,Cgy@LA 10:00PM ET,LA,
,,,,,,,,,,RW,Linden Vey (7713882),Linden Vey,7713882,2600,Cgy@LA 10:00PM ET,Cgy,
,,,,,,,,,,D,Rob Scuderi (7714114),Rob Scuderi,7714114,2600,Cgy@LA 10:00PM ET,LA,
,,,,,,,,,,D,Nicklas Grossmann (7714121),Nicklas Grossmann,7714121,2600,Cgy@LA 10:00PM ET,Cgy,
,,,,,,,,,,D,Derek Forbort (7714126),Derek Forbort,7714126,2600,Cgy@LA 10:00PM ET,LA,
,,,,,,,,,,LW,Micheal Haley (7713734),Micheal Haley,7713734,2600,Pit@SJ 10:30PM ET,SJ,
,,,,,,,,,,D,Dylan DeMelo (7714147),Dylan DeMelo,7714147,2600,Pit@SJ 10:30PM ET,SJ,
,,,,,,,,,,C,Ryan Carter (7713444),Ryan Carter,7713444,2500,Min@Col 03:00PM ET,Min,
,,,,,,,,,,C,Jesse Winchester (7713445),Jesse Winchester,7713445,2500,Min@Col 03:00PM ET,Col,
,,,,,,,,,,LW,Jordan Schroeder (7713589),Jordan Schroeder,7713589,2500,Min@Col 03:00PM ET,Min,
,,,,,,,,,,D,Brad Stuart (7713895),Brad Stuart,7713895,2500,Min@Col 03:00PM ET,Col,
,,,,,,,,,,D,Keith Ballard (7713896),Keith Ballard,7713896,2500,Min@Col 03:00PM ET,Min,
,,,,,,,,,,D,Victor Bartley (7713902),Victor Bartley,7713902,2500,Min@Col 03:00PM ET,Min,
,,,,,,,,,,D,Ryan Stanton (7713903),Ryan Stanton,7713903,2500,Min@Col 03:00PM ET,Col,
,,,,,,,,,,D,Gustav Olofsson (7713913),Gustav Olofsson,7713913,2500,Min@Col 03:00PM ET,Min,
,,,,,,,,,,C,Jarret Stoll (7713452),Jarret Stoll,7713452,2500,Cls@StL 07:00PM ET,Cls,
,,,,,,,,,,C,Gregory Campbell (7713453),Gregory Campbell,7713453,2500,Cls@StL 07:00PM ET,Cls,
,,,,,,,,,,LW,Sonny Milano (7713607),Sonny Milano,7713607,2500,Cls@StL 07:00PM ET,Cls,
,,,,,,,,,,RW,Keegan Kolesar (7713765),Keegan Kolesar,7713765,2500,Cls@StL 07:00PM ET,Cls,
,,,,,,,,,,D,Chris Butler (7713918),Chris Butler,7713918,2500,Cls@StL 07:00PM ET,StL,
,,,,,,,,,,D,Scott Harrington (7713924),Scott Harrington,7713924,2500,Cls@StL 07:00PM ET,Cls,
,,,,,,,,,,D,Brad Hunt (7713926),Brad Hunt,7713926,2500,Cls@StL 07:00PM ET,StL,
,,,,,,,,,,D,Jordan Schmaltz (7713928),Jordan Schmaltz,7713928,2500,Cls@StL 07:00PM ET,StL,
,,,,,,,,,,D,Dillon Heatherington (7713931),Dillon Heatherington,7713931,2500,Cls@StL 07:00PM ET,Cls,
,,,,,,,,,,C,Chris Brown (7713472),Chris Brown,7713472,2500,NYR@Bos 07:00PM ET,NYR,
,,,,,,,,,,LW,Tanner Glass (7713611),Tanner Glass,7713611,2500,NYR@Bos 07:00PM ET,NYR,
,,,,,,,,,,LW,Sean Kuraly (7713616),Sean Kuraly,7713616,2500,NYR@Bos 07:00PM ET,Bos,
,,,,,,,,,,LW,Jake DeBrusk (7713620),Jake DeBrusk,7713620,2500,NYR@Bos 07:00PM ET,Bos,
,,,,,,,,,,RW,Tyler Randell (7713771),Tyler Randell,7713771,2500,NYR@Bos 07:00PM ET,Bos,
,,,,,,,,,,RW,Marek Hrivik (7713773),Marek Hrivik,7713773,2500,NYR@Bos 07:00PM ET,NYR,
,,,,,,,,,,D,Chris Summers (7713940),Chris Summers,7713940,2500,NYR@Bos 07:00PM ET,NYR,
,,,,,,,,,,D,Michael Paliotta (7713946),Michael Paliotta,7713946,2500,NYR@Bos 07:00PM ET,NYR,
,,,,,,,,,,C,Byron Froese (7713483),Byron Froese,7713483,2500,Van@Tor 07:00PM ET,Tor,
,,,,,,,,,,RW,Joffrey Lupul (7713778),Joffrey Lupul,7713778,2500,Van@Tor 07:00PM ET,Tor,
,,,,,,,,,,RW,Nathan Horton (7713779),Nathan Horton,7713779,2500,Van@Tor 07:00PM ET,Tor,
,,,,,,,,,,D,Stephane Robidas (7713951),Stephane Robidas,7713951,2500,Van@Tor 07:00PM ET,Tor,
,,,,,,,,,,D,Andrew Alberts (7713952),Andrew Alberts,7713952,2500,Van@Tor 07:00PM ET,Van,
,,,,,,,,,,D,Andrew Campbell (7713958),Andrew Campbell,7713958,2500,Van@Tor 07:00PM ET,Tor,
,,,,,,,,,,D,Jared Cowen (7713960),Jared Cowen,7713960,2500,Van@Tor 07:00PM ET,Tor,
,,,,,,,,,,D,Andrey Pedan (7713965),Andrey Pedan,7713965,2500,Van@Tor 07:00PM ET,Van,
,,,,,,,,,,C,Stefan Matteau (7713497),Stefan Matteau,7713497,2500,Phi@Mon 07:00PM ET,Mon,
,,,,,,,,,,C,German Rubtsov (7713499),German Rubtsov,7713499,2500,Phi@Mon 07:00PM ET,Phi,
,,,,,,,,,,LW,Chris Terry (7713634),Chris Terry,7713634,2500,Phi@Mon 07:00PM ET,Mon,
,,,,,,,,,,LW,Jacob De La Rose (7713640),Jacob De La Rose,7713640,2500,Phi@Mon 07:00PM ET,Mon,
,,,,,,,,,,LW,Martin Reway (7713642),Martin Reway,7713642,2500,Phi@Mon 07:00PM ET,Mon,
,,,,,,,,,,RW,Michael McCarron (7713800),Michael McCarron,7713800,2500,Phi@Mon 07:00PM ET,Mon,
,,,,,,,,,,D,Logan Pyett (7713978),Logan Pyett,7713978,2500,Phi@Mon 07:00PM ET,Phi,
,,,,,,,,,,D,Robert Hagg (7713991),Robert Hagg,7713991,2500,Phi@Mon 07:00PM ET,Phi,
,,,,,,,,,,RW,Mike Blunden (7713807),Mike Blunden,7713807,2500,Buf@Ott 07:00PM ET,Ott,
,,,,,,,,,,RW,Max McCormick (7713812),Max McCormick,7713812,2500,Buf@Ott 07:00PM ET,Ott,
,,,,,,,,,,D,Fredrik Claesson (7714005),Fredrik Claesson,7714005,2500,Buf@Ott 07:00PM ET,Ott,
,,,,,,,,,,D,Patrick Sieloff (7714008),Patrick Sieloff,7714008,2500,Buf@Ott 07:00PM ET,Ott,
,,,,,,,,,,LW,Ryane Clowe (7713658),Ryane Clowe,7713658,2500,NJ@TB 07:00PM ET,NJ,
,,,,,,,,,,LW,Cory Conacher (7713665),Cory Conacher,7713665,2500,NJ@TB 07:00PM ET,TB,
,,,,,,,,,,RW,Erik Condra (7713819),Erik Condra,7713819,2500,NJ@TB 07:00PM ET,TB,
,,,,,,,,,,RW,Joel Vermin (7713825),Joel Vermin,7713825,2500,NJ@TB 07:00PM ET,TB,
,,,,,,,,,,RW,Nick Lappin (7713827),Nick Lappin,7713827,2500,NJ@TB 07:00PM ET,NJ,
,,,,,,,,,,D,Mattias Ohlund (7714013),Mattias Ohlund,7714013,2500,NJ@TB 07:00PM ET,TB,
,,,,,,,,,,D,Matt Taormina (7714020),Matt Taormina,7714020,2500,NJ@TB 07:00PM ET,TB,
,,,,,,,,,,D,Brandon Gormley (7714023),Brandon Gormley,7714023,2500,NJ@TB 07:00PM ET,NJ,
,,,,,,,,,,D,Luke Witkowski (7714029),Luke Witkowski,7714029,2500,NJ@TB 07:00PM ET,TB,
,,,,,,,,,,D,Seth Helgeson (7714030),Seth Helgeson,7714030,2500,NJ@TB 07:00PM ET,NJ,
,,,,,,,,,,D,Jordan Oesterle (7714052),Jordan Oesterle,7714052,2500,Edm@NYI 07:00PM ET,Edm,
,,,,,,,,,,C,Zach Sill (7713531),Zach Sill,7713531,2500,Fla@Was 07:00PM ET,Was,
,,,,,,,,,,C,Brad Malone (7713535),Brad Malone,7713535,2500,Fla@Was 07:00PM ET,Was,
,,,,,,,,,,C,Brody Sutter (7713537),Brody Sutter,7713537,2500,Fla@Was 07:00PM ET,Fla,
,,,,,,,,,,C,Paul Carey (7713538),Paul Carey,7713538,2500,Fla@Was 07:00PM ET,Was,
,,,,,,,,,,C,Jayce Hawryluk (7713540),Jayce Hawryluk,7713540,2500,Fla@Was 07:00PM ET,Fla,
,,,,,,,,,,RW,Paul Thompson (7713845),Paul Thompson,7713845,2500,Fla@Was 07:00PM ET,Fla,
,,,,,,,,,,RW,Logan Shaw (7713846),Logan Shaw,7713846,2500,Fla@Was 07:00PM ET,Fla,
,,,,,,,,,,D,Willie Mitchell (7714053),Willie Mitchell,7714053,2500,Fla@Was 07:00PM ET,Fla,
,,,,,,,,,,D,Jakub Kindl (7714055),Jakub Kindl,7714055,2500,Fla@Was 07:00PM ET,Fla,
,,,,,,,,,,D,Taylor Chorney (7714060),Taylor Chorney,7714060,2500,Fla@Was 07:00PM ET,Was,
,,,,,,,,,,D,Brent Regner (7714062),Brent Regner,7714062,2500,Fla@Was 07:00PM ET,Fla,
,,,,,,,,,,D,Aaron Ness (7714067),Aaron Ness,7714067,2500,Fla@Was 07:00PM ET,Was,
,,,,,,,,,,D,Darren Dietz (7714068),Darren Dietz,7714068,2500,Fla@Was 07:00PM ET,Was,
,,,,,,,,,,D,Ian McCoshen (7714071),Ian McCoshen,7714071,2500,Fla@Was 07:00PM ET,Fla,
,,,,,,,,,,D,Tyler Lewington (7714072),Tyler Lewington,7714072,2500,Fla@Was 07:00PM ET,Was,
,,,,,,,,,,D,Matt Irwin (7714079),Matt Irwin,7714079,2500,Car@Nsh 08:00PM ET,Nsh,
,,,,,,,,,,C,Jason Dickinson (7713560),Jason Dickinson,7713560,2500,Chi@Dal 08:00PM ET,Dal,
,,,,,,,,,,LW,Remi Elie (7713715),Remi Elie,7713715,2500,Chi@Dal 08:00PM ET,Dal,
,,,,,,,,,,RW,Denis Gurianov (7713872),Denis Gurianov,7713872,2500,Chi@Dal 08:00PM ET,Dal,
,,,,,,,,,,D,Andrew Bodnarchuk (7714101),Andrew Bodnarchuk,7714101,2500,Chi@Dal 08:00PM ET,Dal,
,,,,,,,,,,D,Viktor Svedberg (7714109),Viktor Svedberg,7714109,2500,Chi@Dal 08:00PM ET,Chi,
,,,,,,,,,,D,Julius Honka (7714111),Julius Honka,7714111,2500,Chi@Dal 08:00PM ET,Dal,
,,,,,,,,,,C,Freddie Hamilton (7713568),Freddie Hamilton,7713568,2500,Cgy@LA 10:00PM ET,Cgy,
,,,,,,,,,,LW,Adrian Kempe (7713729),Adrian Kempe,7713729,2500,Cgy@LA 10:00PM ET,LA,
,,,,,,,,,,D,Matt Greene (7714116),Matt Greene,7714116,2500,Cgy@LA 10:00PM ET,LA,
,,,,,,,,,,D,Ladislav Smid (7714120),Ladislav Smid,7714120,2500,Cgy@LA 10:00PM ET,Cgy,
,,,,,,,,,,D,Tyler Wotherspoon (7714131),Tyler Wotherspoon,7714131,2500,Cgy@LA 10:00PM ET,Cgy,
,,,,,,,,,,D,Kurtis MacDermid (7714134),Kurtis MacDermid,7714134,2500,Cgy@LA 10:00PM ET,LA,
,,,,,,,,,,C,Kevin Porter (7713579),Kevin Porter,7713579,2500,Pit@SJ 10:30PM ET,Pit,
,,,,,,,,,,C,Oskar Sundqvist (7713583),Oskar Sundqvist,7713583,2500,Pit@SJ 10:30PM ET,Pit,
,,,,,,,,,,C,Ryan Carpenter (7713584),Ryan Carpenter,7713584,2500,Pit@SJ 10:30PM ET,SJ,
,,,,,,,,,,RW,Barclay Goodrow (7713891),Barclay Goodrow,7713891,2500,Pit@SJ 10:30PM ET,SJ,
,,,,,,,,,,RW,Kevin Labanc (7713893),Kevin Labanc,7713893,2500,Pit@SJ 10:30PM ET,SJ,
,,,,,,,,,,RW,Daniel Sprong (7713894),Daniel Sprong,7713894,2500,Pit@SJ 10:30PM ET,Pit,
,,,,,,,,,,D,Dan Kelly (7714143),Dan Kelly,7714143,2500,Pit@SJ 10:30PM ET,SJ,
,,,,,,,,,,D,Stuart Percy (7714146),Stuart Percy,7714146,2500,Pit@SJ 10:30PM ET,Pit,
,,,,,,,,,,D,Chad Ruhwedel (7714152),Chad Ruhwedel,7714152,2500,Pit@SJ 10:30PM ET,Pit,
,,,,,,,,,,D,Mirco Mueller (7714153),Mirco Mueller,7714153,2500,Pit@SJ 10:30PM ET,SJ,
