C,C,W,W,W,D,D,G,UTIL,,Instructions
,,,,,,,,,,1. Locate the player you want to select in the list below 
,,,,,,,,,,2. Copy the ID of your player (you can use the Name + ID column or the ID column) 
,,,,,,,,,,3. Paste the ID into the roster position desired 
,,,,,,,,,,4. You must include an ID for each player; you cannot use just the player's name 
,,,,,,,,,,5. You can create up to 500 lineups per file 
 
,,,,,,,,,,Position,Name + ID, Name, ID, Salary,GameInfo,TeamAbbrev 
,,,,,,,,,,D,Brenden Dillon (7729898),Brenden Dillon,7729898,2800,SJ@Was 07:00PM ET,SJ,
,,,,,,,,,,C,Brooks Laich (7729501),Brooks Laich,7729501,2800,LA@Tor 07:30PM ET,Tor,
,,,,,,,,,,LW,Kyle Clifford (7729624),Kyle Clifford,7729624,2800,LA@Tor 07:30PM ET,LA,
,,,,,,,,,,D,Derek Forbort (7729918),Derek Forbort,7729918,2800,LA@Tor 07:30PM ET,LA,
,,,,,,,,,,RW,Curtis Lazar (7729773),Curtis Lazar,7729773,2800,Ott@Nsh 08:00PM ET,Ott,
,,,,,,,,,,D,Yannick Weber (7729950),Yannick Weber,7729950,2800,Ott@Nsh 08:00PM ET,Nsh,
,,,,,,,,,,C,Alex Burmistrov (7729538),Alex Burmistrov,7729538,2800,Dal@Wpg 08:00PM ET,Wpg,
,,,,,,,,,,D,Esa Lindell (7729979),Esa Lindell,7729979,2800,Dal@Wpg 08:00PM ET,Dal,
,,,,,,,,,,C,Tyler Gaudet (7729557),Tyler Gaudet,7729557,2800,Ari@Col 09:00PM ET,Ari,
,,,,,,,,,,C,Christian Dvorak (7729558),Christian Dvorak,7729558,2800,Ari@Col 09:00PM ET,Ari,
,,,,,,,,,,RW,Ryan White (7729795),Ryan White,7729795,2800,Ari@Col 09:00PM ET,Ari,
,,,,,,,,,,LW,Bryan Bickell (7729561),Bryan Bickell,7729561,2700,Car@NJ 07:00PM ET,Car,
,,,,,,,,,,RW,Nick Lappin (7729689),Nick Lappin,7729689,2700,Car@NJ 07:00PM ET,NJ,
,,,,,,,,,,D,Klas Dahlbeck (7729811),Klas Dahlbeck,7729811,2700,Car@NJ 07:00PM ET,Car,
,,,,,,,,,,D,Jakub Nakladal (7729819),Jakub Nakladal,7729819,2700,Car@NJ 07:00PM ET,Car,
,,,,,,,,,,C,Michael Chaput (7729458),Michael Chaput,7729458,2700,Van@NYR 07:00PM ET,Van,
,,,,,,,,,,RW,Derek Dorsett (7729694),Derek Dorsett,7729694,2700,Van@NYR 07:00PM ET,Van,
,,,,,,,,,,RW,Anton Rodin (7729696),Anton Rodin,7729696,2700,Van@NYR 07:00PM ET,Van,
,,,,,,,,,,D,Luca Sbisa (7729830),Luca Sbisa,7729830,2700,Van@NYR 07:00PM ET,Van,
,,,,,,,,,,D,Alex Biega (7729832),Alex Biega,7729832,2700,Van@NYR 07:00PM ET,Van,
,,,,,,,,,,C,Boyd Gordon (7729464),Boyd Gordon,7729464,2700,Det@Phi 07:00PM ET,Phi,
,,,,,,,,,,LW,Chris VandeVelde (7729586),Chris VandeVelde,7729586,2700,Det@Phi 07:00PM ET,Phi,
,,,,,,,,,,RW,Roman Lyubimov (7729715),Roman Lyubimov,7729715,2700,Det@Phi 07:00PM ET,Phi,
,,,,,,,,,,D,Xavier Ouellet (7729853),Xavier Ouellet,7729853,2700,Det@Phi 07:00PM ET,Det,
,,,,,,,,,,C,Anton Lander (7729484),Anton Lander,7729484,2700,Edm@Pit 07:00PM ET,Edm,
,,,,,,,,,,LW,Tom Sestito (7729597),Tom Sestito,7729597,2700,Edm@Pit 07:00PM ET,Pit,
,,,,,,,,,,LW,Matt Hendricks (7729598),Matt Hendricks,7729598,2700,Edm@Pit 07:00PM ET,Edm,
,,,,,,,,,,D,David Warsofsky (7729871),David Warsofsky,7729871,2700,Edm@Pit 07:00PM ET,Pit,
,,,,,,,,,,D,Dillon Simpson (7729877),Dillon Simpson,7729877,2700,Edm@Pit 07:00PM ET,Edm,
,,,,,,,,,,D,Griffin Reinhart (7729879),Griffin Reinhart,7729879,2700,Edm@Pit 07:00PM ET,Edm,
,,,,,,,,,,LW,Zachary Sanford (7729617),Zachary Sanford,7729617,2700,SJ@Was 07:00PM ET,Was,
,,,,,,,,,,LW,Nikolay Goldobin (7729618),Nikolay Goldobin,7729618,2700,SJ@Was 07:00PM ET,SJ,
,,,,,,,,,,C,Colin Greening (7729509),Colin Greening,7729509,2700,LA@Tor 07:30PM ET,Tor,
,,,,,,,,,,LW,Matt Martin (7729623),Matt Martin,7729623,2700,LA@Tor 07:30PM ET,Tor,
,,,,,,,,,,D,Tom Gilbert (7729908),Tom Gilbert,7729908,2700,LA@Tor 07:30PM ET,LA,
,,,,,,,,,,D,Kevin Gravel (7729920),Kevin Gravel,7729920,2700,LA@Tor 07:30PM ET,LA,
,,,,,,,,,,D,Zach Trotman (7729921),Zach Trotman,7729921,2700,LA@Tor 07:30PM ET,LA,
,,,,,,,,,,D,Frank Corrado (7729923),Frank Corrado,7729923,2700,LA@Tor 07:30PM ET,Tor,
,,,,,,,,,,D,Mark Barberio (7729934),Mark Barberio,7729934,2700,Bos@Mon 07:30PM ET,Mon,
,,,,,,,,,,LW,Matt Puempel (7729651),Matt Puempel,7729651,2700,Ott@Nsh 08:00PM ET,Ott,
,,,,,,,,,,RW,Chris Neil (7729764),Chris Neil,7729764,2700,Ott@Nsh 08:00PM ET,Ott,
,,,,,,,,,,RW,Austin Watson (7729768),Austin Watson,7729768,2700,Ott@Nsh 08:00PM ET,Nsh,
,,,,,,,,,,D,Petter Granberg (7729955),Petter Granberg,7729955,2700,Ott@Nsh 08:00PM ET,Nsh,
,,,,,,,,,,D,Anthony Bitetto (7729956),Anthony Bitetto,7729956,2700,Ott@Nsh 08:00PM ET,Nsh,
,,,,,,,,,,D,Mark Borowiecki (7729957),Mark Borowiecki,7729957,2700,Ott@Nsh 08:00PM ET,Ott,
,,,,,,,,,,D,Chris Wideman (7729960),Chris Wideman,7729960,2700,Ott@Nsh 08:00PM ET,Ott,
,,,,,,,,,,D,Julian Melchiori (7729975),Julian Melchiori,7729975,2700,Dal@Wpg 08:00PM ET,Wpg,
,,,,,,,,,,C,John Mitchell (7729549),John Mitchell,7729549,2700,Ari@Col 09:00PM ET,Col,
,,,,,,,,,,LW,Rene Bourque (7729669),Rene Bourque,7729669,2700,Ari@Col 09:00PM ET,Col,
,,,,,,,,,,LW,Jiri Tlusty (7729670),Jiri Tlusty,7729670,2700,Ari@Col 09:00PM ET,Col,
,,,,,,,,,,D,Fedor Tyutin (7729984),Fedor Tyutin,7729984,2700,Ari@Col 09:00PM ET,Col,
,,,,,,,,,,D,Zbynek Michalek (7729985),Zbynek Michalek,7729985,2700,Ari@Col 09:00PM ET,Ari,
,,,,,,,,,,D,Kevin Connauton (7729993),Kevin Connauton,7729993,2700,Ari@Col 09:00PM ET,Ari,
,,,,,,,,,,C,Connor Brickley (7729448),Connor Brickley,7729448,2600,Car@NJ 07:00PM ET,Car,
,,,,,,,,,,C,Lucas Wallmark (7729452),Lucas Wallmark,7729452,2600,Car@NJ 07:00PM ET,Car,
,,,,,,,,,,LW,Luke Gazdic (7729562),Luke Gazdic,7729562,2600,Car@NJ 07:00PM ET,NJ,
,,,,,,,,,,D,Jon Merrill (7729809),Jon Merrill,7729809,2600,Car@NJ 07:00PM ET,NJ,
,,,,,,,,,,D,Trevor Carrick (7729813),Trevor Carrick,7729813,2600,Car@NJ 07:00PM ET,Car,
,,,,,,,,,,D,Tyler Ganly (7729817),Tyler Ganly,7729817,2600,Car@NJ 07:00PM ET,Car,
,,,,,,,,,,D,Haydn Fleury (7729818),Haydn Fleury,7729818,2600,Car@NJ 07:00PM ET,Car,
,,,,,,,,,,RW,Josh Jooris (7729700),Josh Jooris,7729700,2600,Van@NYR 07:00PM ET,NYR,
,,,,,,,,,,D,Nikita Tryamkin (7729840),Nikita Tryamkin,7729840,2600,Van@NYR 07:00PM ET,Van,
,,,,,,,,,,LW,Taylor Leier (7729590),Taylor Leier,7729590,2600,Det@Phi 07:00PM ET,Phi,
,,,,,,,,,,RW,Steve Ott (7729702),Steve Ott,7729702,2600,Det@Phi 07:00PM ET,Det,
,,,,,,,,,,RW,Colin McDonald (7729704),Colin McDonald,7729704,2600,Det@Phi 07:00PM ET,Phi,
,,,,,,,,,,RW,Tomas Jurco (7729710),Tomas Jurco,7729710,2600,Det@Phi 07:00PM ET,Det,
,,,,,,,,,,D,Mark Alt (7729851),Mark Alt,7729851,2600,Det@Phi 07:00PM ET,Phi,
,,,,,,,,,,D,Samuel Morin (7729860),Samuel Morin,7729860,2600,Det@Phi 07:00PM ET,Phi,
,,,,,,,,,,D,Travis Sanheim (7729862),Travis Sanheim,7729862,2600,Det@Phi 07:00PM ET,Phi,
,,,,,,,,,,LW,Taylor Beck (7729602),Taylor Beck,7729602,2600,Edm@Pit 07:00PM ET,Edm,
,,,,,,,,,,LW,Jujhar Khaira (7729606),Jujhar Khaira,7729606,2600,Edm@Pit 07:00PM ET,Edm,
,,,,,,,,,,LW,Drake Caggiula (7729608),Drake Caggiula,7729608,2600,Edm@Pit 07:00PM ET,Edm,
,,,,,,,,,,RW,Iiro Pakarinen (7729724),Iiro Pakarinen,7729724,2600,Edm@Pit 07:00PM ET,Edm,
,,,,,,,,,,RW,Anton Slepyshev (7729725),Anton Slepyshev,7729725,2600,Edm@Pit 07:00PM ET,Edm,
,,,,,,,,,,D,Mark Fayne (7729873),Mark Fayne,7729873,2600,Edm@Pit 07:00PM ET,Edm,
,,,,,,,,,,LW,Micheal Haley (7729610),Micheal Haley,7729610,2600,SJ@Was 07:00PM ET,SJ,
,,,,,,,,,,D,Dylan DeMelo (7729902),Dylan DeMelo,7729902,2600,SJ@Was 07:00PM ET,SJ,
,,,,,,,,,,C,Michael Latta (7729507),Michael Latta,7729507,2600,LA@Tor 07:30PM ET,LA,
,,,,,,,,,,LW,Brandon Prust (7729620),Brandon Prust,7729620,2600,LA@Tor 07:30PM ET,Tor,
,,,,,,,,,,LW,Andy Andreoff (7729626),Andy Andreoff,7729626,2600,LA@Tor 07:30PM ET,LA,
,,,,,,,,,,RW,Jordan Nolan (7729745),Jordan Nolan,7729745,2600,LA@Tor 07:30PM ET,LA,
,,,,,,,,,,D,Rob Scuderi (7729907),Rob Scuderi,7729907,2600,LA@Tor 07:30PM ET,LA,
,,,,,,,,,,LW,Phillip Danault (7729638),Phillip Danault,7729638,2600,Bos@Mon 07:30PM ET,Mon,
,,,,,,,,,,LW,Tim Schaller (7729639),Tim Schaller,7729639,2600,Bos@Mon 07:30PM ET,Bos,
,,,,,,,,,,RW,Noel Acciari (7729763),Noel Acciari,7729763,2600,Bos@Mon 07:30PM ET,Bos,
,,,,,,,,,,D,Zach Redmond (7729935),Zach Redmond,7729935,2600,Bos@Mon 07:30PM ET,Mon,
,,,,,,,,,,D,Joe Morrow (7729939),Joe Morrow,7729939,2600,Bos@Mon 07:30PM ET,Bos,
,,,,,,,,,,LW,Nick Paul (7729654),Nick Paul,7729654,2600,Ott@Nsh 08:00PM ET,Ott,
,,,,,,,,,,D,Matt Carle (7729946),Matt Carle,7729946,2600,Ott@Nsh 08:00PM ET,Nsh,
,,,,,,,,,,D,Michael Kostka (7729948),Michael Kostka,7729948,2600,Ott@Nsh 08:00PM ET,Ott,
,,,,,,,,,,C,Rich Peverley (7729535),Rich Peverley,7729535,2600,Dal@Wpg 08:00PM ET,Dal,
,,,,,,,,,,C,Gemel Smith (7729544),Gemel Smith,7729544,2600,Dal@Wpg 08:00PM ET,Dal,
,,,,,,,,,,RW,Chris Thorburn (7729779),Chris Thorburn,7729779,2600,Dal@Wpg 08:00PM ET,Wpg,
,,,,,,,,,,D,Mark Stuart (7729964),Mark Stuart,7729964,2600,Dal@Wpg 08:00PM ET,Wpg,
,,,,,,,,,,D,Jamie Oleksiak (7729977),Jamie Oleksiak,7729977,2600,Dal@Wpg 08:00PM ET,Dal,
,,,,,,,,,,LW,Laurent Dauphin (7729678),Laurent Dauphin,7729678,2600,Ari@Col 09:00PM ET,Ari,
,,,,,,,,,,RW,Cody McLeod (7729794),Cody McLeod,7729794,2600,Ari@Col 09:00PM ET,Col,
,,,,,,,,,,RW,Mike Sislo (7729797),Mike Sislo,7729797,2600,Ari@Col 09:00PM ET,Col,
,,,,,,,,,,RW,Joe Whitney (7729798),Joe Whitney,7729798,2600,Ari@Col 09:00PM ET,Col,
,,,,,,,,,,RW,Trent Vogelhuber (7729799),Trent Vogelhuber,7729799,2600,Ari@Col 09:00PM ET,Col,
,,,,,,,,,,D,Eric Gelinas (7729994),Eric Gelinas,7729994,2600,Ari@Col 09:00PM ET,Col,
,,,,,,,,,,D,Jarred Tinordi (7729995),Jarred Tinordi,7729995,2600,Ari@Col 09:00PM ET,Ari,
,,,,,,,,,,D,Chris Bigras (7729999),Chris Bigras,7729999,2600,Ari@Col 09:00PM ET,Col,
,,,,,,,,,,LW,Ryane Clowe (7729560),Ryane Clowe,7729560,2500,Car@NJ 07:00PM ET,NJ,
,,,,,,,,,,D,Brandon Gormley (7729807),Brandon Gormley,7729807,2500,Car@NJ 07:00PM ET,NJ,
,,,,,,,,,,D,Seth Helgeson (7729815),Seth Helgeson,7729815,2500,Car@NJ 07:00PM ET,NJ,
,,,,,,,,,,C,Chris Brown (7729461),Chris Brown,7729461,2500,Van@NYR 07:00PM ET,NYR,
,,,,,,,,,,LW,Tanner Glass (7729576),Tanner Glass,7729576,2500,Van@NYR 07:00PM ET,NYR,
,,,,,,,,,,RW,Marek Hrivik (7729699),Marek Hrivik,7729699,2500,Van@NYR 07:00PM ET,NYR,
,,,,,,,,,,D,Andrew Alberts (7729822),Andrew Alberts,7729822,2500,Van@NYR 07:00PM ET,Van,
,,,,,,,,,,D,Chris Summers (7729826),Chris Summers,7729826,2500,Van@NYR 07:00PM ET,NYR,
,,,,,,,,,,D,Andrey Pedan (7729836),Andrey Pedan,7729836,2500,Van@NYR 07:00PM ET,Van,
,,,,,,,,,,D,Michael Paliotta (7729837),Michael Paliotta,7729837,2500,Van@NYR 07:00PM ET,NYR,
,,,,,,,,,,C,Joe Vitale (7729469),Joe Vitale,7729469,2500,Det@Phi 07:00PM ET,Det,
,,,,,,,,,,C,Ben Street (7729472),Ben Street,7729472,2500,Det@Phi 07:00PM ET,Det,
,,,,,,,,,,C,Axel Holmstrom (7729477),Axel Holmstrom,7729477,2500,Det@Phi 07:00PM ET,Det,
,,,,,,,,,,C,German Rubtsov (7729478),German Rubtsov,7729478,2500,Det@Phi 07:00PM ET,Phi,
,,,,,,,,,,LW,Eric Tangradi (7729584),Eric Tangradi,7729584,2500,Det@Phi 07:00PM ET,Det,
,,,,,,,,,,LW,Tomas Nosek (7729593),Tomas Nosek,7729593,2500,Det@Phi 07:00PM ET,Det,
,,,,,,,,,,RW,Mitch Callahan (7729709),Mitch Callahan,7729709,2500,Det@Phi 07:00PM ET,Det,
,,,,,,,,,,RW,Anthony Mantha (7729713),Anthony Mantha,7729713,2500,Det@Phi 07:00PM ET,Det,
,,,,,,,,,,D,Logan Pyett (7729849),Logan Pyett,7729849,2500,Det@Phi 07:00PM ET,Phi,
,,,,,,,,,,D,Robbie Russo (7729855),Robbie Russo,7729855,2500,Det@Phi 07:00PM ET,Det,
,,,,,,,,,,D,Robert Hagg (7729861),Robert Hagg,7729861,2500,Det@Phi 07:00PM ET,Phi,
,,,,,,,,,,D,Vili Saarijarvi (7729864),Vili Saarijarvi,7729864,2500,Det@Phi 07:00PM ET,Det,
,,,,,,,,,,C,Kevin Porter (7729482),Kevin Porter,7729482,2500,Edm@Pit 07:00PM ET,Pit,
,,,,,,,,,,C,Oskar Sundqvist (7729486),Oskar Sundqvist,7729486,2500,Edm@Pit 07:00PM ET,Pit,
,,,,,,,,,,RW,Daniel Sprong (7729726),Daniel Sprong,7729726,2500,Edm@Pit 07:00PM ET,Pit,
,,,,,,,,,,D,Stuart Percy (7729876),Stuart Percy,7729876,2500,Edm@Pit 07:00PM ET,Pit,
,,,,,,,,,,D,Chad Ruhwedel (7729884),Chad Ruhwedel,7729884,2500,Edm@Pit 07:00PM ET,Pit,
,,,,,,,,,,D,Jordan Oesterle (7729886),Jordan Oesterle,7729886,2500,Edm@Pit 07:00PM ET,Edm,
,,,,,,,,,,C,Zach Sill (7729495),Zach Sill,7729495,2500,SJ@Was 07:00PM ET,Was,
,,,,,,,,,,C,Brad Malone (7729497),Brad Malone,7729497,2500,SJ@Was 07:00PM ET,Was,
,,,,,,,,,,C,Paul Carey (7729498),Paul Carey,7729498,2500,SJ@Was 07:00PM ET,Was,
,,,,,,,,,,C,Ryan Carpenter (7729500),Ryan Carpenter,7729500,2500,SJ@Was 07:00PM ET,SJ,
,,,,,,,,,,RW,Barclay Goodrow (7729736),Barclay Goodrow,7729736,2500,SJ@Was 07:00PM ET,SJ,
,,,,,,,,,,RW,Kevin Labanc (7729738),Kevin Labanc,7729738,2500,SJ@Was 07:00PM ET,SJ,
,,,,,,,,,,D,Taylor Chorney (7729895),Taylor Chorney,7729895,2500,SJ@Was 07:00PM ET,Was,
,,,,,,,,,,D,Dan Kelly (7729897),Dan Kelly,7729897,2500,SJ@Was 07:00PM ET,SJ,
,,,,,,,,,,D,Aaron Ness (7729900),Aaron Ness,7729900,2500,SJ@Was 07:00PM ET,Was,
,,,,,,,,,,D,Darren Dietz (7729901),Darren Dietz,7729901,2500,SJ@Was 07:00PM ET,Was,
,,,,,,,,,,D,Mirco Mueller (7729904),Mirco Mueller,7729904,2500,SJ@Was 07:00PM ET,SJ,
,,,,,,,,,,D,Tyler Lewington (7729905),Tyler Lewington,7729905,2500,SJ@Was 07:00PM ET,Was,
,,,,,,,,,,C,Byron Froese (7729510),Byron Froese,7729510,2500,LA@Tor 07:30PM ET,Tor,
,,,,,,,,,,LW,Adrian Kempe (7729631),Adrian Kempe,7729631,2500,LA@Tor 07:30PM ET,LA,
,,,,,,,,,,RW,Joffrey Lupul (7729740),Joffrey Lupul,7729740,2500,LA@Tor 07:30PM ET,Tor,
,,,,,,,,,,RW,Nathan Horton (7729741),Nathan Horton,7729741,2500,LA@Tor 07:30PM ET,Tor,
,,,,,,,,,,D,Stephane Robidas (7729906),Stephane Robidas,7729906,2500,LA@Tor 07:30PM ET,Tor,
,,,,,,,,,,D,Matt Greene (7729909),Matt Greene,7729909,2500,LA@Tor 07:30PM ET,LA,
,,,,,,,,,,D,Andrew Campbell (7729915),Andrew Campbell,7729915,2500,LA@Tor 07:30PM ET,Tor,
,,,,,,,,,,D,Jared Cowen (7729916),Jared Cowen,7729916,2500,LA@Tor 07:30PM ET,Tor,
,,,,,,,,,,D,Kurtis MacDermid (7729926),Kurtis MacDermid,7729926,2500,LA@Tor 07:30PM ET,LA,
,,,,,,,,,,C,Sean Kuraly (7729521),Sean Kuraly,7729521,2500,Bos@Mon 07:30PM ET,Bos,
,,,,,,,,,,C,Stefan Matteau (7729523),Stefan Matteau,7729523,2500,Bos@Mon 07:30PM ET,Mon,
,,,,,,,,,,LW,Chris Terry (7729635),Chris Terry,7729635,2500,Bos@Mon 07:30PM ET,Mon,
,,,,,,,,,,LW,Jacob De La Rose (7729640),Jacob De La Rose,7729640,2500,Bos@Mon 07:30PM ET,Mon,
,,,,,,,,,,LW,Martin Reway (7729642),Martin Reway,7729642,2500,Bos@Mon 07:30PM ET,Mon,
,,,,,,,,,,LW,Jake DeBrusk (7729643),Jake DeBrusk,7729643,2500,Bos@Mon 07:30PM ET,Bos,
,,,,,,,,,,RW,Tyler Randell (7729756),Tyler Randell,7729756,2500,Bos@Mon 07:30PM ET,Bos,
,,,,,,,,,,RW,Michael McCarron (7729759),Michael McCarron,7729759,2500,Bos@Mon 07:30PM ET,Mon,
,,,,,,,,,,LW,Max McCormick (7729652),Max McCormick,7729652,2500,Ott@Nsh 08:00PM ET,Ott,
,,,,,,,,,,RW,Mike Blunden (7729766),Mike Blunden,7729766,2500,Ott@Nsh 08:00PM ET,Ott,
,,,,,,,,,,D,Matt Irwin (7729953),Matt Irwin,7729953,2500,Ott@Nsh 08:00PM ET,Nsh,
,,,,,,,,,,D,Fredrik Claesson (7729959),Fredrik Claesson,7729959,2500,Ott@Nsh 08:00PM ET,Ott,
,,,,,,,,,,D,Patrick Sieloff (7729962),Patrick Sieloff,7729962,2500,Ott@Nsh 08:00PM ET,Ott,
,,,,,,,,,,C,Jason Dickinson (7729545),Jason Dickinson,7729545,2500,Dal@Wpg 08:00PM ET,Dal,
,,,,,,,,,,C,Andrew Copp (7729547),Andrew Copp,7729547,2500,Dal@Wpg 08:00PM ET,Wpg,
,,,,,,,,,,C,Chase De Leo (7729548),Chase De Leo,7729548,2500,Dal@Wpg 08:00PM ET,Wpg,
,,,,,,,,,,LW,Remi Elie (7729664),Remi Elie,7729664,2500,Dal@Wpg 08:00PM ET,Dal,
,,,,,,,,,,LW,Nic Petan (7729665),Nic Petan,7729665,2500,Dal@Wpg 08:00PM ET,Wpg,
,,,,,,,,,,LW,Brendan Lemieux (7729667),Brendan Lemieux,7729667,2500,Dal@Wpg 08:00PM ET,Wpg,
,,,,,,,,,,RW,Anthony Peluso (7729784),Anthony Peluso,7729784,2500,Dal@Wpg 08:00PM ET,Wpg,
,,,,,,,,,,RW,Denis Gurianov (7729787),Denis Gurianov,7729787,2500,Dal@Wpg 08:00PM ET,Dal,
,,,,,,,,,,D,Andrew Bodnarchuk (7729968),Andrew Bodnarchuk,7729968,2500,Dal@Wpg 08:00PM ET,Dal,
,,,,,,,,,,D,Brian Strait (7729972),Brian Strait,7729972,2500,Dal@Wpg 08:00PM ET,Wpg,
,,,,,,,,,,D,Julius Honka (7729981),Julius Honka,7729981,2500,Dal@Wpg 08:00PM ET,Dal,
,,,,,,,,,,C,Jesse Winchester (7729553),Jesse Winchester,7729553,2500,Ari@Col 09:00PM ET,Col,
,,,,,,,,,,LW,Craig Cunningham (7729673),Craig Cunningham,7729673,2500,Ari@Col 09:00PM ET,Ari,
,,,,,,,,,,D,Brad Stuart (7729982),Brad Stuart,7729982,2500,Ari@Col 09:00PM ET,Col,
,,,,,,,,,,D,Ryan Stanton (7729991),Ryan Stanton,7729991,2500,Ari@Col 09:00PM ET,Col,
,,,,,,,,,,D,Anthony DeAngelo (7730000),Anthony DeAngelo,7730000,2500,Ari@Col 09:00PM ET,Ari,
,,,,,,,,,,D,Kyle Wood (7730001),Kyle Wood,7730001,2500,Ari@Col 09:00PM ET,Ari,
